time,value
1705347572500420400,send_rep_1_p_18_s_00100101100010010110
1705347573036926300,send_rep_1_p_18_s_01000001011001000110000101101101
1705347573540879500,send_rep_1_p_18_s_100
1705347574048882200,send_rep_1_p_18_s_111
1705347574569696000,send_rep_1_p_19_s_00100101100010010110
1705347575090060500,send_rep_1_p_19_s_01000001011001000110000101101101
1705347575568986400,send_rep_1_p_19_s_100
1705347576072548400,send_rep_1_p_19_s_111
1705347576588575900,send_rep_1_p_20_s_00100101100010010110
1705347577113347700,send_rep_1_p_20_s_01000001011001000110000101101101
1705347577601336100,send_rep_1_p_20_s_100
1705347578103796800,send_rep_1_p_20_s_111
1705347578624212000,send_rep_1_p_21_s_00100101100010010110
1705347579148450200,send_rep_1_p_21_s_01000001011001000110000101101101
1705347579636449900,send_rep_1_p_21_s_100
1705347580140449700,send_rep_1_p_21_s_111
1705347580660522100,send_rep_1_p_22_s_00100101100010010110
1705347581197237800,send_rep_1_p_22_s_01000001011001000110000101101101
1705347581704397000,send_rep_1_p_22_s_100
1705347582208736800,send_rep_1_p_22_s_111
1705347582733227600,send_rep_1_p_23_s_00100101100010010110
1705347583256536800,send_rep_1_p_23_s_01000001011001000110000101101101
1705347583744438400,send_rep_1_p_23_s_100
1705347584247916600,send_rep_1_p_23_s_111
1705347584768057700,send_rep_1_p_24_s_00100101100010010110
1705347585304941300,send_rep_1_p_24_s_01000001011001000110000101101101
1705347585809436000,send_rep_1_p_24_s_100
1705347586316779400,send_rep_1_p_24_s_111
1705347586837573100,send_rep_1_p_25_s_00100101100010010110
1705347587365764300,send_rep_1_p_25_s_01000001011001000110000101101101
1705347587856888300,send_rep_1_p_25_s_100
1705347588360646200,send_rep_1_p_25_s_111
1705347588880651500,send_rep_1_p_26_s_00100101100010010110
1705347589421648300,send_rep_1_p_26_s_01000001011001000110000101101101
1705347589929621900,send_rep_1_p_26_s_100
1705347590441257100,send_rep_1_p_26_s_111
1705347590965578200,send_rep_2_p_1_s_00100101100010010110
1705347591560183800,send_rep_2_p_1_s_01000001011001000110000101101101
1705347592145912400,send_rep_2_p_1_s_100
1705347592674110500,send_rep_2_p_1_s_111
1705347593223172800,send_rep_2_p_2_s_00100101100010010110
1705347593832873600,send_rep_2_p_2_s_01000001011001000110000101101101
1705347594444140700,send_rep_2_p_2_s_100
1705347594973313300,send_rep_2_p_2_s_111
1705347595516552900,send_rep_2_p_3_s_00100101100010010110
1705347596110666900,send_rep_2_p_3_s_01000001011001000110000101101101
1705347596700961300,send_rep_2_p_3_s_100
1705347597228567000,send_rep_2_p_3_s_111
1705347597777566200,send_rep_2_p_4_s_00100101100010010110
1705347598359463800,send_rep_2_p_4_s_01000001011001000110000101101101
1705347598933372000,send_rep_2_p_4_s_100
1705347599448700600,send_rep_2_p_4_s_111
1705347599981821500,send_rep_2_p_5_s_00100101100010010110
1705347600575626900,send_rep_2_p_5_s_01000001011001000110000101101101
1705347601164991400,send_rep_2_p_5_s_100
1705347601693670900,send_rep_2_p_5_s_111
1705347602242138000,send_rep_2_p_6_s_00100101100010010110
1705347602832815400,send_rep_2_p_6_s_01000001011001000110000101101101
1705347603414155200,send_rep_2_p_6_s_100
1705347603942124600,send_rep_2_p_6_s_111
1705347604491980900,send_rep_2_p_7_s_00100101100010010110
1705347605068571900,send_rep_2_p_7_s_01000001011001000110000101101101
1705347605625754000,send_rep_2_p_7_s_100
1705347606154299400,send_rep_2_p_7_s_111
1705347606695357600,send_rep_2_p_8_s_00100101100010010110
1705347607403416000,send_rep_2_p_8_s_01000001011001000110000101101101
1705347608173499300,send_rep_2_p_8_s_100
1705347608718859800,send_rep_2_p_8_s_111
1705347609280082400,send_rep_2_p_9_s_00100101100010010110
1705347609988666600,send_rep_2_p_9_s_01000001011001000110000101101101
1705347610758955900,send_rep_2_p_9_s_100
1705347611307782100,send_rep_2_p_9_s_111
1705347611873156300,send_rep_2_p_10_s_00100101100010010110
1705347612458427900,send_rep_2_p_10_s_01000001011001000110000101101101
1705347613040564100,send_rep_2_p_10_s_100
1705347613564135300,send_rep_2_p_10_s_111
1705347614104564700,send_rep_2_p_11_s_00100101100010010110
1705347614670336600,send_rep_2_p_11_s_01000001011001000110000101101101
1705347615215630100,send_rep_2_p_11_s_100
1705347615743066700,send_rep_2_p_11_s_111
1705347616284065700,send_rep_2_p_12_s_00100101100010010110
1705347616862143100,send_rep_2_p_12_s_01000001011001000110000101101101
1705347617418683600,send_rep_2_p_12_s_100
1705347617951567000,send_rep_2_p_12_s_111
1705347618500682000,send_rep_2_p_13_s_00100101100010010110
1705347619024367600,send_rep_2_p_13_s_01000001011001000110000101101101
1705347619511821100,send_rep_2_p_13_s_100
1705347620015626700,send_rep_2_p_13_s_111
1705347620536444300,send_rep_2_p_14_s_00100101100010010110
1705347621068364400,send_rep_2_p_14_s_01000001011001000110000101101101
1705347621576659500,send_rep_2_p_14_s_100
1705347622080090500,send_rep_2_p_14_s_111
1705347622600082100,send_rep_2_p_15_s_00100101100010010110
1705347623137150400,send_rep_2_p_15_s_01000001011001000110000101101101
1705347623645368300,send_rep_2_p_15_s_100
1705347624148446200,send_rep_2_p_15_s_111
1705347624673637300,send_rep_2_p_16_s_00100101100010010110
1705347625230462700,send_rep_2_p_16_s_01000001011001000110000101101101
1705347625771397900,send_rep_2_p_16_s_100
1705347626283257700,send_rep_2_p_16_s_111
1705347626811248000,send_rep_2_p_17_s_00100101100010010110
1705347627348261800,send_rep_2_p_17_s_01000001011001000110000101101101
1705347627855520800,send_rep_2_p_17_s_100
1705347628360160500,send_rep_2_p_17_s_111
1705347628884263200,send_rep_2_p_18_s_00100101100010010110
1705347629442098400,send_rep_2_p_18_s_01000001011001000110000101101101
1705347629981796900,send_rep_2_p_18_s_100
1705347630494089900,send_rep_2_p_18_s_111
1705347631022017300,send_rep_2_p_19_s_00100101100010010110
1705347631546246500,send_rep_2_p_19_s_01000001011001000110000101101101
1705347632034279600,send_rep_2_p_19_s_100
1705347632537577300,send_rep_2_p_19_s_111
1705347633057619700,send_rep_2_p_20_s_00100101100010010110
1705347633594548000,send_rep_2_p_20_s_01000001011001000110000101101101
1705347634097863900,send_rep_2_p_20_s_100
1705347634602173700,send_rep_2_p_20_s_111
1705347635126525500,send_rep_2_p_21_s_00100101100010010110
1705347635663243800,send_rep_2_p_21_s_01000001011001000110000101101101
1705347636167099700,send_rep_2_p_21_s_100
1705347636674554500,send_rep_2_p_21_s_111
1705347637195263800,send_rep_2_p_22_s_00100101100010010110
1705347637755748600,send_rep_2_p_22_s_01000001011001000110000101101101
1705347638297074300,send_rep_2_p_22_s_100
1705347638804447400,send_rep_2_p_22_s_111
1705347639333477500,send_rep_2_p_23_s_00100101100010010110
1705347639870426300,send_rep_2_p_23_s_01000001011001000110000101101101
1705347640377529000,send_rep_2_p_23_s_100
1705347640881477500,send_rep_2_p_23_s_111
1705347641405821000,send_rep_2_p_24_s_00100101100010010110
1705347641966963000,send_rep_2_p_24_s_01000001011001000110000101101101
1705347642507960900,send_rep_2_p_24_s_100
1705347643015303300,send_rep_2_p_24_s_111
1705347643544386000,send_rep_2_p_25_s_00100101100010010110
1705347644084692700,send_rep_2_p_25_s_01000001011001000110000101101101
1705347644592602200,send_rep_2_p_25_s_100
1705347645105070500,send_rep_2_p_25_s_111
1705347645628968500,send_rep_2_p_26_s_00100101100010010110
1705347646194164900,send_rep_2_p_26_s_01000001011001000110000101101101
1705347646743164700,send_rep_2_p_26_s_100
1705347647263381500,send_rep_2_p_26_s_111
1705347647795492100,send_rep_3_p_1_s_00100101100010010110
1705347648430431700,send_rep_3_p_1_s_01000001011001000110000101101101
1705347649069368500,send_rep_3_p_1_s_100
1705347649618857900,send_rep_3_p_1_s_111
1705347650183880500,send_rep_3_p_2_s_00100101100010010110
1705347650835241200,send_rep_3_p_2_s_01000001011001000110000101101101
1705347651519094800,send_rep_3_p_2_s_100
1705347652060472700,send_rep_3_p_2_s_111
1705347652617470200,send_rep_3_p_3_s_00100101100010010110
1705347653252477200,send_rep_3_p_3_s_01000001011001000110000101101101
1705347653902791500,send_rep_3_p_3_s_100
1705347654448304900,send_rep_3_p_3_s_111
1705347655009320000,send_rep_3_p_4_s_00100101100010010110
1705347655623493700,send_rep_3_p_4_s_01000001011001000110000101101101
1705347656250054900,send_rep_3_p_4_s_100
1705347656774680800,send_rep_3_p_4_s_111
1705347657315150800,send_rep_3_p_5_s_00100101100010010110
1705347657950614500,send_rep_3_p_5_s_01000001011001000110000101101101
1705347658597110500,send_rep_3_p_5_s_100
1705347659142233700,send_rep_3_p_5_s_111
1705347659702885000,send_rep_3_p_6_s_00100101100010010110
1705347660329888200,send_rep_3_p_6_s_01000001011001000110000101101101
1705347660969201100,send_rep_3_p_6_s_100
1705347661514058600,send_rep_3_p_6_s_111
1705347662075057300,send_rep_3_p_7_s_00100101100010010110
1705347662685416200,send_rep_3_p_7_s_01000001011001000110000101101101
1705347663287351900,send_rep_3_p_7_s_100
1705347663828066100,send_rep_3_p_7_s_111
1705347664381336900,send_rep_3_p_8_s_00100101100010010110
1705347665188232400,send_rep_3_p_8_s_01000001011001000110000101101101
1705347666101365800,send_rep_3_p_8_s_100
1705347666674937200,send_rep_3_p_8_s_111
1705347667256833200,send_rep_3_p_9_s_00100101100010010110
1705347668063864300,send_rep_3_p_9_s_01000001011001000110000101101101
1705347668985050900,send_rep_3_p_9_s_100
1705347669554926800,send_rep_3_p_9_s_111
1705347670144315300,send_rep_3_p_10_s_00100101100010010110
1705347670767184800,send_rep_3_p_10_s_01000001011001000110000101101101
1705347671402245800,send_rep_3_p_10_s_100
1705347671938042300,send_rep_3_p_10_s_111
1705347672491740800,send_rep_3_p_11_s_00100101100010010110
1705347673081510800,send_rep_3_p_11_s_01000001011001000110000101101101
1705347673663266200,send_rep_3_p_11_s_100
1705347674203508200,send_rep_3_p_11_s_111
1705347674760256600,send_rep_3_p_12_s_00100101100010010110
1705347675366582600,send_rep_3_p_12_s_01000001011001000110000101101101
1705347675969010800,send_rep_3_p_12_s_100
1705347676513594600,send_rep_3_p_12_s_111
1705347677075045300,send_rep_3_p_13_s_00100101100010010110
1705347677607179300,send_rep_3_p_13_s_01000001011001000110000101101101
1705347678103094300,send_rep_3_p_13_s_100
1705347678607146100,send_rep_3_p_13_s_111
1705347679131384500,send_rep_3_p_14_s_00100101100010010110
1705347679676178400,send_rep_3_p_14_s_01000001011001000110000101101101
1705347680200040600,send_rep_3_p_14_s_100
1705347680704040300,send_rep_3_p_14_s_111
1705347681229038900,send_rep_3_p_15_s_00100101100010010110
1705347681777548300,send_rep_3_p_15_s_01000001011001000110000101101101
1705347682301512700,send_rep_3_p_15_s_100
1705347682809741900,send_rep_3_p_15_s_111
1705347683338218300,send_rep_3_p_16_s_00100101100010010110
1705347683916165600,send_rep_3_p_16_s_01000001011001000110000101101101
1705347684493265500,send_rep_3_p_16_s_100
1705347685009482100,send_rep_3_p_16_s_111
1705347685542266200,send_rep_3_p_17_s_00100101100010010110
1705347686091096600,send_rep_3_p_17_s_01000001011001000110000101101101
1705347686615022000,send_rep_3_p_17_s_100
1705347687122495000,send_rep_3_p_17_s_111
1705347687647066200,send_rep_3_p_18_s_00100101100010010110
1705347688229323200,send_rep_3_p_18_s_01000001011001000110000101101101
1705347688806531300,send_rep_3_p_18_s_100
1705347689323115700,send_rep_3_p_18_s_111
1705347689854699200,send_rep_3_p_19_s_00100101100010010110
1705347690383471600,send_rep_3_p_19_s_01000001011001000110000101101101
1705347690883578700,send_rep_3_p_19_s_100
1705347691387388700,send_rep_3_p_19_s_111
1705347691907677300,send_rep_3_p_20_s_00100101100010010110
1705347692456032800,send_rep_3_p_20_s_01000001011001000110000101101101
1705347692976120100,send_rep_3_p_20_s_100
1705347693484063800,send_rep_3_p_20_s_111
1705347694008412000,send_rep_3_p_21_s_00100101100010010110
1705347694557613900,send_rep_3_p_21_s_01000001011001000110000101101101
1705347695081574700,send_rep_3_p_21_s_100
1705347695589569700,send_rep_3_p_21_s_111
1705347696114421500,send_rep_3_p_22_s_00100101100010010110
1705347696695965500,send_rep_3_p_22_s_01000001011001000110000101101101
1705347697273094500,send_rep_3_p_22_s_100
1705347697788795600,send_rep_3_p_22_s_111
1705347698322084700,send_rep_3_p_23_s_00100101100010010110
1705347698867108500,send_rep_3_p_23_s_01000001011001000110000101101101
1705347699395065400,send_rep_3_p_23_s_100
1705347699902839000,send_rep_3_p_23_s_111
1705347700427164100,send_rep_3_p_24_s_00100101100010010110
1705347701009283700,send_rep_3_p_24_s_01000001011001000110000101101101
1705347701582091400,send_rep_3_p_24_s_100
1705347702098948700,send_rep_3_p_24_s_111
1705347702635307800,send_rep_3_p_25_s_00100101100010010110
1705347703187961700,send_rep_3_p_25_s_01000001011001000110000101101101
1705347703716010400,send_rep_3_p_25_s_100
1705347704228653200,send_rep_3_p_25_s_111
1705347704760798300,send_rep_3_p_26_s_00100101100010010110
1705347705350751400,send_rep_3_p_26_s_01000001011001000110000101101101
1705347705940882000,send_rep_3_p_26_s_100
1705347706464879700,send_rep_3_p_26_s_111
1705347707009313500,send_rep_4_p_1_s_00100101100010010110
1705347707682028200,send_rep_4_p_1_s_01000001011001000110000101101101
1705347708381874700,send_rep_4_p_1_s_100
1705347708943176500,send_rep_4_p_1_s_111
1705347709524565100,send_rep_4_p_2_s_00100101100010010110
1705347710225552400,send_rep_4_p_2_s_01000001011001000110000101101101
1705347710979146000,send_rep_4_p_2_s_100
1705347711531654500,send_rep_4_p_2_s_111
1705347712101347300,send_rep_4_p_3_s_00100101100010010110
1705347712776957200,send_rep_4_p_3_s_01000001011001000110000101101101
1705347713485958600,send_rep_4_p_3_s_100
1705347714043022900,send_rep_4_p_3_s_111
1705347714620771100,send_rep_4_p_4_s_00100101100010010110
1705347715271706900,send_rep_4_p_4_s_01000001011001000110000101101101
1705347715951767700,send_rep_4_p_4_s_100
1705347716479828300,send_rep_4_p_4_s_111
1705347717028447500,send_rep_4_p_5_s_00100101100010010110
1705347717704585100,send_rep_4_p_5_s_01000001011001000110000101101101
1705347718409828800,send_rep_4_p_5_s_100
1705347718970250000,send_rep_4_p_5_s_111
1705347719548293800,send_rep_4_p_6_s_00100101100010010110
1705347720211342000,send_rep_4_p_6_s_01000001011001000110000101101101
1705347720904358300,send_rep_4_p_6_s_100
1705347721465341900,send_rep_4_p_6_s_111
1705347722042503800,send_rep_4_p_7_s_00100101100010010110
1705347722681229000,send_rep_4_p_7_s_01000001011001000110000101101101
1705347723329045100,send_rep_4_p_7_s_100
1705347723881752100,send_rep_4_p_7_s_111
1705347724450860100,send_rep_4_p_8_s_00100101100010010110
1705347725352455500,send_rep_4_p_8_s_01000001011001000110000101101101
1705347726417673100,send_rep_4_p_8_s_100
1705347727010895400,send_rep_4_p_8_s_111
1705347727617638500,send_rep_4_p_9_s_00100101100010010110
1705347728518888600,send_rep_4_p_9_s_01000001011001000110000101101101
1705347729587704900,send_rep_4_p_9_s_100
1705347730186112400,send_rep_4_p_9_s_111
1705347730796537600,send_rep_4_p_10_s_00100101100010010110
1705347731455974800,send_rep_4_p_10_s_01000001011001000110000101101101
1705347732148172000,send_rep_4_p_10_s_100
1705347732692117000,send_rep_4_p_10_s_111
1705347733258401500,send_rep_4_p_11_s_00100101100010010110
1705347733876140300,send_rep_4_p_11_s_01000001011001000110000101101101
1705347734495245000,send_rep_4_p_11_s_100
1705347735048249900,send_rep_4_p_11_s_111
1705347735613047000,send_rep_4_p_12_s_00100101100010010110
1705347736256246600,send_rep_4_p_12_s_01000001011001000110000101101101
1705347736899170500,send_rep_4_p_12_s_100
1705347737460371100,send_rep_4_p_12_s_111
1705347738038410800,send_rep_4_p_13_s_00100101100010010110
1705347738575046900,send_rep_4_p_13_s_01000001011001000110000101101101
1705347739078208200,send_rep_4_p_13_s_100
1705347739586831100,send_rep_4_p_13_s_111
1705347740106296200,send_rep_4_p_14_s_00100101100010010110
1705347740663299900,send_rep_4_p_14_s_01000001011001000110000101101101
1705347741204296700,send_rep_4_p_14_s_100
1705347741712442100,send_rep_4_p_14_s_111
1705347742240225500,send_rep_4_p_15_s_00100101100010010110
1705347742797928400,send_rep_4_p_15_s_01000001011001000110000101101101
1705347743342927300,send_rep_4_p_15_s_100
1705347743854988700,send_rep_4_p_15_s_111
1705347744382930800,send_rep_4_p_16_s_00100101100010010110
1705347744985010000,send_rep_4_p_16_s_01000001011001000110000101101101
1705347745595107100,send_rep_4_p_16_s_100
1705347746116107900,send_rep_4_p_16_s_111
1705347746656106600,send_rep_4_p_17_s_00100101100010010110
1705347747213494500,send_rep_4_p_17_s_01000001011001000110000101101101
1705347747758595100,send_rep_4_p_17_s_100
1705347748266443900,send_rep_4_p_17_s_111
1705347748794506300,send_rep_4_p_18_s_00100101100010010110
1705347749400902300,send_rep_4_p_18_s_01000001011001000110000101101101
1705347750011015500,send_rep_4_p_18_s_100
1705347750531015900,send_rep_4_p_18_s_111
1705347751068076500,send_rep_4_p_19_s_00100101100010010110
1705347751604958100,send_rep_4_p_19_s_01000001011001000110000101101101
1705347752112975300,send_rep_4_p_19_s_100
1705347752616542800,send_rep_4_p_19_s_111
1705347753140355200,send_rep_4_p_20_s_00100101100010010110
1705347753697370500,send_rep_4_p_20_s_01000001011001000110000101101101
1705347754238693600,send_rep_4_p_20_s_100
1705347754745892400,send_rep_4_p_20_s_111
1705347755274527200,send_rep_4_p_21_s_00100101100010010110
1705347755831480300,send_rep_4_p_21_s_01000001011001000110000101101101
1705347756376090500,send_rep_4_p_21_s_100
1705347756884091600,send_rep_4_p_21_s_111
1705347757413029700,send_rep_4_p_22_s_00100101100010010110
1705347758019013400,send_rep_4_p_22_s_01000001011001000110000101101101
1705347758629256200,send_rep_4_p_22_s_100
1705347759149769300,send_rep_4_p_22_s_111
1705347759686108500,send_rep_4_p_23_s_00100101100010010110
1705347760247173700,send_rep_4_p_23_s_01000001011001000110000101101101
1705347760788405500,send_rep_4_p_23_s_100
1705347761300097400,send_rep_4_p_23_s_111
1705347761828512300,send_rep_4_p_24_s_00100101100010010110
1705347762430263300,send_rep_4_p_24_s_01000001011001000110000101101101
1705347763041034700,send_rep_4_p_24_s_100
1705347763564899700,send_rep_4_p_24_s_111
1705347764101727500,send_rep_4_p_25_s_00100101100010010110
1705347764667576000,send_rep_4_p_25_s_01000001011001000110000101101101
1705347765220477200,send_rep_4_p_25_s_100
1705347765736132100,send_rep_4_p_25_s_111
1705347766273131500,send_rep_4_p_26_s_00100101100010010110
1705347766891113600,send_rep_4_p_26_s_01000001011001000110000101101101
1705347767513600600,send_rep_4_p_26_s_100
1705347768050931900,send_rep_4_p_26_s_111
1705347768599816200,send_rep_5_p_1_s_00100101100010010110
1705347769312523800,send_rep_5_p_1_s_01000001011001000110000101101101
1705347770069956300,send_rep_5_p_1_s_100
1705347770647078200,send_rep_5_p_1_s_111
1705347771245477500,send_rep_5_p_2_s_00100101100010010110
1705347771991477400,send_rep_5_p_2_s_01000001011001000110000101101101
1705347772814520900,send_rep_5_p_2_s_100
1705347773383704800,send_rep_5_p_2_s_111
1705347773965802900,send_rep_5_p_3_s_00100101100010010110
1705347774682176200,send_rep_5_p_3_s_01000001011001000110000101101101
1705347775447981300,send_rep_5_p_3_s_100
1705347776025272100,send_rep_5_p_3_s_111
1705347776615830600,send_rep_5_p_4_s_00100101100010010110
1705347777299202100,send_rep_5_p_4_s_01000001011001000110000101101101
1705347778029259700,send_rep_5_p_4_s_100
1705347778565108000,send_rep_5_p_4_s_111
1705347779122054400,send_rep_5_p_5_s_00100101100010010110
1705347779839652900,send_rep_5_p_5_s_01000001011001000110000101101101
1705347780605529500,send_rep_5_p_5_s_100
1705347781178968900,send_rep_5_p_5_s_111
1705347781768969200,send_rep_5_p_6_s_00100101100010010110
1705347782476838500,send_rep_5_p_6_s_01000001011001000110000101101101
1705347783223120200,send_rep_5_p_6_s_100
1705347783796593900,send_rep_5_p_6_s_111
1705347784390059100,send_rep_5_p_7_s_00100101100010010110
1705347785057965600,send_rep_5_p_7_s_01000001011001000110000101101101
1705347785750172800,send_rep_5_p_7_s_100
1705347786315172700,send_rep_5_p_7_s_111
1705347786901268000,send_rep_5_p_8_s_00100101100010010110
1705347787895873800,send_rep_5_p_8_s_01000001011001000110000101101101
1705347789109141700,send_rep_5_p_8_s_100
1705347789726958600,send_rep_5_p_8_s_111
1705347790353959700,send_rep_5_p_9_s_00100101100010010110
1705347791358010600,send_rep_5_p_9_s_01000001011001000110000101101101
1705347792573995100,send_rep_5_p_9_s_100
1705347793196934100,send_rep_5_p_9_s_111
1705347793827684900,send_rep_5_p_10_s_00100101100010010110
1705347794523627200,send_rep_5_p_10_s_01000001011001000110000101101101
1705347795269165800,send_rep_5_p_10_s_100
1705347795826047000,send_rep_5_p_10_s_111
1705347796404494900,send_rep_5_p_11_s_00100101100010010110
1705347797051446900,send_rep_5_p_11_s_01000001011001000110000101101101
1705347797706224700,send_rep_5_p_11_s_100
1705347798268101800,send_rep_5_p_11_s_111
1705347798849141000,send_rep_5_p_12_s_00100101100010010110
1705347799520790000,send_rep_5_p_12_s_01000001011001000110000101101101
1705347800209738900,send_rep_5_p_12_s_100
1705347800786939200,send_rep_5_p_12_s_111
1705347801376893500,send_rep_5_p_13_s_00100101100010010110
1705347801921938400,send_rep_5_p_13_s_01000001011001000110000101101101
1705347802437502600,send_rep_5_p_13_s_100
1705347802941492800,send_rep_5_p_13_s_111
1705347803465342600,send_rep_5_p_14_s_00100101100010010110
1705347804035501800,send_rep_5_p_14_s_01000001011001000110000101101101
1705347804592200000,send_rep_5_p_14_s_100
1705347805101203100,send_rep_5_p_14_s_111
1705347805628258600,send_rep_5_p_15_s_00100101100010010110
1705347806202388000,send_rep_5_p_15_s_01000001011001000110000101101101
1705347806763500800,send_rep_5_p_15_s_100
1705347807275070800,send_rep_5_p_15_s_111
1705347807807619100,send_rep_5_p_16_s_00100101100010010110
1705347808430429000,send_rep_5_p_16_s_01000001011001000110000101101101
1705347809077633400,send_rep_5_p_16_s_100
1705347809605470500,send_rep_5_p_16_s_111
1705347810146675400,send_rep_5_p_17_s_00100101100010010110
1705347810720136800,send_rep_5_p_17_s_01000001011001000110000101101101
1705347811277000800,send_rep_5_p_17_s_100
1705347811793569900,send_rep_5_p_17_s_111
1705347812321730400,send_rep_5_p_18_s_00100101100010010110
1705347812948794500,send_rep_5_p_18_s_01000001011001000110000101101101
1705347813595712300,send_rep_5_p_18_s_100
1705347814119697700,send_rep_5_p_18_s_111
1705347814664679600,send_rep_5_p_19_s_00100101100010010110
1705347815205073800,send_rep_5_p_19_s_01000001011001000110000101101101
1705347815721917800,send_rep_5_p_19_s_100
1705347816228949900,send_rep_5_p_19_s_111
1705347816754094500,send_rep_5_p_20_s_00100101100010010110
1705347817318992800,send_rep_5_p_20_s_01000001011001000110000101101101
1705347817876361600,send_rep_5_p_20_s_100
1705347818387633000,send_rep_5_p_20_s_111
1705347818916170100,send_rep_5_p_21_s_00100101100010010110
1705347819490092700,send_rep_5_p_21_s_01000001011001000110000101101101
1705347820047092900,send_rep_5_p_21_s_100
1705347820563039200,send_rep_5_p_21_s_111
1705347821091663100,send_rep_5_p_22_s_00100101100010010110
1705347821718295000,send_rep_5_p_22_s_01000001011001000110000101101101
1705347822365472900,send_rep_5_p_22_s_100
1705347822890061200,send_rep_5_p_22_s_111
1705347823434406400,send_rep_5_p_23_s_00100101100010010110
1705347824004439500,send_rep_5_p_23_s_01000001011001000110000101101101
1705347824565236400,send_rep_5_p_23_s_100
1705347825076684800,send_rep_5_p_23_s_111
1705347825609682900,send_rep_5_p_24_s_00100101100010010110
1705347826236304000,send_rep_5_p_24_s_01000001011001000110000101101101
1705347826883302000,send_rep_5_p_24_s_100
1705347827408282000,send_rep_5_p_24_s_111
1705347827952757100,send_rep_5_p_25_s_00100101100010010110
1705347828530841000,send_rep_5_p_25_s_01000001011001000110000101101101
1705347829099579200,send_rep_5_p_25_s_100
1705347829623409600,send_rep_5_p_25_s_111
1705347830164988200,send_rep_5_p_26_s_00100101100010010110
