time,value
1705347769554490100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705347770714092600,rec_dec_7_bin_111_p_1
1705347771344477800,rec_dec_153750_bin_00100101100010010110_p_2
1705347771438477700,rec_dec_153750_bin_00100101100010010110_p_2
1705347772143477200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705347772286999000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705347772868560400,rec_dec_4_bin_100_p_2
1705347773421705000,rec_dec_7_bin_111_p_2
1705347774055805600,rec_dec_153750_bin_00100101100010010110_p_3
1705347774137805200,rec_dec_153750_bin_00100101100010010110_p_5
1705347774814180500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347774933178900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347775494179700,rec_dec_4_bin_100_p_5
1705347776055384800,rec_dec_7_bin_111_p_3
1705347776084438600,rec_dec_7_bin_111_p_3
1705347779209863100,rec_dec_153750_bin_00100101100010010110_p_5
1705347779291875200,rec_dec_153750_bin_00100101100010010110_p_5
1705347779967654300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347780086233900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347780651528200,rec_dec_4_bin_100_p_2
1705347781224970400,rec_dec_7_bin_111_p_5
1705347781856007300,rec_dec_153750_bin_00100101100010010110_p_6
1705347781929969800,rec_dec_153750_bin_00100101100010010110_p_6
1705347782596812100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705347782707582400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705347784490057400,rec_dec_153750_bin_00100101100010010110_p_1
1705347785161011400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705347786370174400,rec_dec_7_bin_111_p_1
1705347793911685500,rec_dec_153750_bin_00100101100010010110_p_10
1705347793981623600,rec_dec_153750_bin_00100101100010010110_p_10
1705347794648630000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705347794755202600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705347795865599400,rec_dec_7_bin_111_p_10
1705347795890071400,rec_dec_7_bin_111_p_10
1705347796463496900,rec_dec_153750_bin_00100101100010010110_p_11
1705347796516464900,rec_dec_153750_bin_00100101100010010110_p_11
1705347797135233700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347797209233600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347798921142600,rec_dec_153750_bin_00100101100010010110_p_11
1705347798983158900,rec_dec_153750_bin_00100101100010010110_p_11
1705347799621885400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347799707712600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347832659626900,rec_dec_153750_bin_00100101100010010110_p_1
1705347832741529000,rec_dec_153750_bin_00100101100010010110_p_1
1705347833453805000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705347833564803800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705347834797423400,rec_dec_7_bin_111_p_1
1705347835444699100,rec_dec_153750_bin_00100101100010010110_p_2
1705347835538697600,rec_dec_153750_bin_00100101100010010110_p_2
1705347836292918400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705347836431931800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705347837087438000,rec_dec_4_bin_100_p_2
1705347837652468900,rec_dec_7_bin_111_p_2
1705347837681476700,rec_dec_7_bin_111_p_2
1705347838299882700,rec_dec_153750_bin_00100101100010010110_p_3
1705347838382030700,rec_dec_153750_bin_00100101100010010110_p_5
1705347839099175500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_3
1705347839217174900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347839840490200,rec_dec_4_bin_100_p_3
1705347839868450900,rec_dec_4_bin_100_p_3
1705347840414029300,rec_dec_7_bin_111_p_3
1705347840442322200,rec_dec_7_bin_111_p_3
1705347843686840100,rec_dec_153750_bin_00100101100010010110_p_5
1705347843768881600,rec_dec_153750_bin_00100101100010010110_p_5
1705347844485525500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347844600476300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347845210819700,rec_dec_4_bin_100_p_5
1705347845238762700,rec_dec_4_bin_100_p_5
1705347845800461200,rec_dec_7_bin_111_p_2
1705347845829460000,rec_dec_7_bin_111_p_5
1705347846455984500,rec_dec_153750_bin_00100101100010010110_p_6
1705347846534026000,rec_dec_153750_bin_00100101100010010110_p_6
1705347846611645900,rec_dec_153750_bin_00100101100010010110_p_6
1705347847237939400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705347847348674100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705347847459634100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705347847996358600,rec_dec_4_bin_100_p_6
1705347849188507100,rec_dec_153750_bin_00100101100010010110_p_1
1705347849249444400,rec_dec_153750_bin_00100101100010010110_p_7
1705347849917513900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705347850007685500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705347851183233600,rec_dec_7_bin_111_p_1
1705347859322084600,rec_dec_153750_bin_00100101100010010110_p_10
1705347859396191900,rec_dec_153750_bin_00100101100010010110_p_10
1705347859470208600,rec_dec_153750_bin_00100101100010010110_p_10
1705347860096518100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705347860207507900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705347860314170500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705347861379144900,rec_dec_7_bin_111_p_10
1705347861404104000,rec_dec_7_bin_111_p_10
1705347861992959300,rec_dec_153750_bin_00100101100010010110_p_11
1705347862046470800,rec_dec_153750_bin_00100101100010010110_p_11
1705347862099829100,rec_dec_153750_bin_00100101100010010110_p_11
1705347862689965200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347862764055300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347864537254100,rec_dec_153750_bin_00100101100010010110_p_11
1705347864599257400,rec_dec_153750_bin_00100101100010010110_p_11
1705347864664257600,rec_dec_153750_bin_00100101100010010110_p_11
1705347865265974100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347865357003900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347865443015100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347899012891800,rec_dec_153750_bin_00100101100010010110_p_1
1705347899094714400,rec_dec_153750_bin_00100101100010010110_p_1
1705347899171986100,rec_dec_153750_bin_00100101100010010110_p_1
1705347899843960600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705347899958958600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705347900073013700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705347901261373600,rec_dec_7_bin_111_p_1
1705347901294374800,rec_dec_7_bin_111_p_1
1705347901924853800,rec_dec_153750_bin_00100101100010010110_p_2
1705347902019104900,rec_dec_153750_bin_00100101100010010110_p_2
1705347902113104700,rec_dec_153750_bin_00100101100010010110_p_2
1705347902818343200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705347902961316500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705347903100316400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705347903674021700,rec_dec_4_bin_100_p_2
1705347903698983800,rec_dec_4_bin_100_p_2
1705347904251982400,rec_dec_7_bin_111_p_2
1705347904280040300,rec_dec_7_bin_111_p_2
1705347904305215000,rec_dec_7_bin_111_p_2
1705347904924003700,rec_dec_153750_bin_00100101100010010110_p_3
1705347905005005700,rec_dec_153750_bin_00100101100010010110_p_5
1705347905087003800,rec_dec_153750_bin_00100101100010010110_p_5
1705347905763002900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347905882004700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347906001003700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347906549656000,rec_dec_4_bin_100_p_3
1705347906578655000,rec_dec_4_bin_100_p_3
1705347906607655400,rec_dec_4_bin_100_p_3
1705347907151654800,rec_dec_7_bin_111_p_5
1705347907184654500,rec_dec_7_bin_111_p_3
1705347907213655400,rec_dec_7_bin_111_p_3
1705347910539401300,rec_dec_153750_bin_00100101100010010110_p_5
1705347910621396200,rec_dec_153750_bin_00100101100010010110_p_5
1705347910703396300,rec_dec_153750_bin_00100101100010010110_p_5
1705347911379397400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347911498397100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347911617395200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347912178396200,rec_dec_4_bin_100_p_5
1705347912207064500,rec_dec_4_bin_100_p_5
1705347912767817200,rec_dec_7_bin_111_p_2
1705347912796812600,rec_dec_7_bin_111_p_5
1705347913440029500,rec_dec_153750_bin_00100101100010010110_p_6
1705347913518039700,rec_dec_153750_bin_00100101100010010110_p_6
1705347913595033000,rec_dec_153750_bin_00100101100010010110_p_6
1705347914258723900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705347914369725000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705347914480728600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705347915070724600,rec_dec_4_bin_100_p_6
1705347915102724700,rec_dec_4_bin_100_p_6
1705347916295393600,rec_dec_153750_bin_00100101100010010110_p_1
1705347916356394600,rec_dec_153750_bin_00100101100010010110_p_7
1705347916418263500,rec_dec_153750_bin_00100101100010010110_p_7
1705347917057294200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705347917143293800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705347917233320000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705347918368047100,rec_dec_7_bin_111_p_7
1705347918392045200,rec_dec_7_bin_111_p_1
1705347927113736200,rec_dec_153750_bin_00100101100010010110_p_10
1705347927187732800,rec_dec_153750_bin_00100101100010010110_p_10
1705347927260733100,rec_dec_153750_bin_00100101100010010110_p_10
1705347927924484300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705347928035484800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705347928145793000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705347928706833900,rec_dec_4_bin_100_p_10
1705347928731836300,rec_dec_4_bin_100_p_10
1705347929276826500,rec_dec_7_bin_111_p_10
1705347929300827700,rec_dec_7_bin_111_p_10
1705347929325827300,rec_dec_7_bin_111_p_10
1705347929898688500,rec_dec_153750_bin_00100101100010010110_p_11
1705347929952682900,rec_dec_153750_bin_00100101100010010110_p_11
1705347930005682800,rec_dec_153750_bin_00100101100010010110_p_11
1705347930623682500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347930697681400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347930771682600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347932533098000,rec_dec_153750_bin_00100101100010010110_p_11
1705347932594098900,rec_dec_153750_bin_00100101100010010110_p_11
1705347932660096600,rec_dec_153750_bin_00100101100010010110_p_11
1705347933295096800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347933381098500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347933471099300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705347967745798900,rec_dec_153750_bin_00100101100010010110_p_1
1705347967823794500,rec_dec_153750_bin_00100101100010010110_p_1
1705347967905554400,rec_dec_153750_bin_00100101100010010110_p_1
1705347968617968100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705347968729247100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705347968843239500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705347969527741700,rec_dec_4_bin_100_p_1
1705347970093225300,rec_dec_7_bin_111_p_1
1705347970121166300,rec_dec_7_bin_111_p_1
1705347970154220900,rec_dec_7_bin_111_p_1
1705347970785337000,rec_dec_153750_bin_00100101100010010110_p_2
1705347970879336700,rec_dec_153750_bin_00100101100010010110_p_2
1705347970973338000,rec_dec_153750_bin_00100101100010010110_p_2
1705347971727469200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705347971866464800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705347972009881100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705347972665197600,rec_dec_4_bin_100_p_2
1705347972690194400,rec_dec_4_bin_100_p_2
1705347973255194600,rec_dec_7_bin_111_p_2
1705347973308191900,rec_dec_7_bin_111_p_2
1705347973927191500,rec_dec_153750_bin_00100101100010010110_p_3
1705347974009252000,rec_dec_153750_bin_00100101100010010110_p_5
1705347974091230100,rec_dec_153750_bin_00100101100010010110_p_5
1705347974808166600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347974926346900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347975045288800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347975668378400,rec_dec_4_bin_100_p_3
1705347975696437600,rec_dec_4_bin_100_p_3
1705347975725379600,rec_dec_4_bin_100_p_3
1705347976286697000,rec_dec_7_bin_111_p_3
1705347976315701800,rec_dec_7_bin_111_p_3
1705347976343744300,rec_dec_7_bin_111_p_5
1705347979772806000,rec_dec_153750_bin_00100101100010010110_p_5
1705347979854862200,rec_dec_153750_bin_00100101100010010110_p_5
1705347979936852200,rec_dec_153750_bin_00100101100010010110_p_5
1705347980653554900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347980771724900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347980890786300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705347981513805800,rec_dec_4_bin_100_p_5
1705347981542172200,rec_dec_4_bin_100_p_5
1705347981571063900,rec_dec_4_bin_100_p_5
1705347982132545000,rec_dec_7_bin_111_p_5
1705347982160589000,rec_dec_7_bin_111_p_5
1705347982189589400,rec_dec_7_bin_111_p_5
1705347982804338400,rec_dec_153750_bin_00100101100010010110_p_6
1705347982881332900,rec_dec_153750_bin_00100101100010010110_p_6
1705347982959391800,rec_dec_153750_bin_00100101100010010110_p_6
1705347983033332700,rec_dec_153750_bin_00100101100010010110_p_6
1705347983664527400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705347983770654500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705347983881548000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705347983991603100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705347984528247900,rec_dec_4_bin_100_p_6
1705347984557235200,rec_dec_4_bin_100_p_6
1705347985782046900,rec_dec_153750_bin_00100101100010010110_p_7
1705347985843044500,rec_dec_153750_bin_00100101100010010110_p_7
1705347985905044700,rec_dec_153750_bin_00100101100010010110_p_7
1705347986573042300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705347986663046200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705347986753089200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705347987941211500,rec_dec_7_bin_111_p_1
1705347987969209700,rec_dec_7_bin_111_p_1
1705347987994207400,rec_dec_7_bin_111_p_1
1705347997288952900,rec_dec_153750_bin_00100101100010010110_p_10
1705347997362903600,rec_dec_153750_bin_00100101100010010110_p_10
1705347997436601700,rec_dec_153750_bin_00100101100010010110_p_10
1705347997509477100,rec_dec_153750_bin_00100101100010010110_p_10
1705347998136914500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705347998242913200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705347998353914200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705347998464914200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705347998992562000,rec_dec_4_bin_100_p_10
1705347999017502300,rec_dec_4_bin_100_p_10
1705347999549572800,rec_dec_7_bin_111_p_10
1705347999574629700,rec_dec_7_bin_111_p_10
1705347999599579600,rec_dec_7_bin_111_p_10
1705348000184917500,rec_dec_153750_bin_00100101100010010110_p_11
1705348000237920600,rec_dec_153750_bin_00100101100010010110_p_11
1705348000291918200,rec_dec_153750_bin_00100101100010010110_p_11
1705348000344917100,rec_dec_153750_bin_00100101100010010110_p_11
1705348000938918600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705348001011917200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705348001085918400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705348001708917800,rec_dec_4_bin_100_p_11
1705348002909291200,rec_dec_153750_bin_00100101100010010110_p_11
1705348002970335200,rec_dec_153750_bin_00100101100010010110_p_11
1705348003036308300,rec_dec_153750_bin_00100101100010010110_p_11
1705348003097724400,rec_dec_153750_bin_00100101100010010110_p_11
1705348003703723900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705348003790182100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705348003876179600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705348003966186200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705348004478364300,rec_dec_3_bin_011_p_10
1705348004514335100,rec_dec_4_bin_100_p_11
1705348004543337700,rec_dec_4_bin_100_p_11
1705348038858534000,rec_dec_153750_bin_00100101100010010110_p_1
1705348038936232500,rec_dec_153750_bin_00100101100010010110_p_1
1705348039014940300,rec_dec_153750_bin_00100101100010010110_p_1
1705348039096656100,rec_dec_153750_bin_00100101100010010110_p_1
1705348039768179100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705348039883181200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705348039997178300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705348040108180000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705348040706448300,rec_dec_4_bin_100_p_1
1705348040735445400,rec_dec_4_bin_100_p_1
1705348041316444500,rec_dec_7_bin_111_p_1
1705348041345443600,rec_dec_7_bin_111_p_1
1705348041378445100,rec_dec_7_bin_111_p_1
1705348042025691300,rec_dec_153750_bin_00100101100010010110_p_2
1705348042119221000,rec_dec_153750_bin_00100101100010010110_p_2
1705348042214220000,rec_dec_153750_bin_00100101100010010110_p_2
1705348042308101000,rec_dec_153750_bin_00100101100010010110_p_2
1705348043012313600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705348043156413600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705348043295433600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705348043438472500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705348043995744700,rec_dec_4_bin_100_p_2
1705348044019919800,rec_dec_4_bin_100_p_2
1705348044048917400,rec_dec_4_bin_100_p_2
1705348044073933400,rec_dec_4_bin_100_p_2
1705348044613762100,rec_dec_7_bin_111_p_2
1705348044638762600,rec_dec_7_bin_111_p_2
1705348044667765400,rec_dec_7_bin_111_p_2
1705348044691762300,rec_dec_7_bin_111_p_2
1705348045310534900,rec_dec_153750_bin_00100101100010010110_p_3
1705348045392521500,rec_dec_153750_bin_00100101100010010110_p_5
1705348045474484500,rec_dec_153750_bin_00100101100010010110_p_5
1705348045556523500,rec_dec_153750_bin_00100101100010010110_p_5
1705348046232096300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705348046351098200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705348046470095300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705348046588566000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705348047137534300,rec_dec_4_bin_100_p_3
1705348047166530800,rec_dec_4_bin_100_p_3
1705348047195528500,rec_dec_4_bin_100_p_3
1705348047223530600,rec_dec_4_bin_100_p_3
1705348047768966800,rec_dec_7_bin_111_p_3
1705348047800968400,rec_dec_7_bin_111_p_3
1705348047830010500,rec_dec_7_bin_111_p_3
1705348047859010100,rec_dec_7_bin_111_p_3
1705348051385468500,rec_dec_153750_bin_00100101100010010110_p_5
1705348051468037200,rec_dec_153750_bin_00100101100010010110_p_5
1705348051549521100,rec_dec_153750_bin_00100101100010010110_p_5
1705348051631537300,rec_dec_153750_bin_00100101100010010110_p_5
1705348052307329100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705348052426027900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705348052545345100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705348052663505000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705348053212826100,rec_dec_4_bin_100_p_5
1705348053241996400,rec_dec_4_bin_100_p_5
1705348053270188800,rec_dec_4_bin_100_p_5
1705348053298838200,rec_dec_4_bin_100_p_5
1705348053843164000,rec_dec_7_bin_111_p_2
1705348053872199400,rec_dec_7_bin_111_p_5
1705348053901212000,rec_dec_7_bin_111_p_5
1705348054548068000,rec_dec_153750_bin_00100101100010010110_p_6
1705348054622085700,rec_dec_153750_bin_00100101100010010110_p_6
1705348054700023900,rec_dec_153750_bin_00100101100010010110_p_6
1705348054777066900,rec_dec_153750_bin_00100101100010010110_p_6
1705348055445199400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705348055555526200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705348055662489300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705348055773531600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705348056334123500,rec_dec_4_bin_100_p_6
1705348056367260900,rec_dec_4_bin_100_p_6
1705348056395287100,rec_dec_4_bin_100_p_6
1705348056424913000,rec_dec_4_bin_100_p_6
1705348057648976000,rec_dec_153750_bin_00100101100010010110_p_7
1705348057710818200,rec_dec_153750_bin_00100101100010010110_p_7
1705348057772312500,rec_dec_153750_bin_00100101100010010110_p_7
1705348057833122200,rec_dec_153750_bin_00100101100010010110_p_7
1705348058472341800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705348058559342900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705348058649094000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705348058739276800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705348059922312600,rec_dec_7_bin_111_p_1
1705348059947911700,rec_dec_7_bin_111_p_1
1705348069840546300,rec_dec_153750_bin_00100101100010010110_p_10
1705348069914196900,rec_dec_153750_bin_00100101100010010110_p_10
1705348069987519700,rec_dec_153750_bin_00100101100010010110_p_10
1705348070061217900,rec_dec_153750_bin_00100101100010010110_p_10
1705348070725537200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705348070835475200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705348070942206100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705348071052663200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705348071614305300,rec_dec_4_bin_100_p_10
1705348071638368800,rec_dec_4_bin_100_p_10
1705348071663144100,rec_dec_4_bin_100_p_10
1705348072208045200,rec_dec_7_bin_111_p_10
1705348072232129300,rec_dec_7_bin_111_p_10
1705348072257171300,rec_dec_7_bin_111_p_10
1705348072281900300,rec_dec_7_bin_111_p_10
1705348072851007700,rec_dec_153750_bin_00100101100010010110_p_11
1705348072904745600,rec_dec_153750_bin_00100101100010010110_p_11
1705348072957555100,rec_dec_153750_bin_00100101100010010110_p_11
1705348073010874000,rec_dec_153750_bin_00100101100010010110_p_11
