time,value
1705177851210393400,b'0'
1705177851210393400,b'0'
1705177851211393400,b'0'
1705177851211393400,b'0'
1705177851211393400,b'0'
1705177851212393500,b'0'
1705177851212393500,b'0'
1705177851213393500,b'0'
1705177851213393500,b'0'
1705177851213393500,b'0'
1705177851214393300,b'0'
1705177851214393300,b'0'
1705177851215393500,b'0'
1705177851215393500,b'0'
1705177851216393600,b'0'
1705177851216393600,b'0'
1705177851217393500,b'0'
1705177851217393500,b'0'
1705177851217393500,b'0'
1705177851218393500,b'0'
1705177851218393500,b'0'
1705177851219393500,b'0'
1705177851219393500,b'0'
1705177851230155500,b'0'
1705177851230155500,b'0'
1705177851231165500,b'0'
1705177851232153600,b'0'
1705177851232153600,b'0'
1705177851233154100,b'0'
1705177851233154100,b'0'
1705177851234158200,b'0'
1705177851234158200,b'0'
1705177851235152800,b'0'
1705177851235152800,b'0'
1705177851236153200,b'0'
1705177851236153200,b'0'
1705177851237152800,b'0'
1705177851237152800,b'0'
1705177851237152800,b'0'
1705177851238152500,b'0'
1705177851238152500,b'0'
1705177851239152600,b'0'
1705177851239152600,b'0'
1705177851239152600,b'0'
1705177851240152600,b'0'
1705177851240152600,b'0'
1705177851241168100,b'0'
1705177851241168100,b'0'
1705177851242152500,b'0'
1705177851242152500,b'0'
1705177851242152500,b'0'
1705177851243152400,b'0'
1705177851243152400,b'0'
1705177851244152400,b'0'
1705177851244152400,b'0'
1705177851244152400,b'0'
1705177851245152400,b'0'
1705177851245152400,b'0'
1705177851246152500,b'0'
1705177851246152500,b'0'
1705177851246152500,b'0'
1705177851247152400,b'0'
1705177851247152400,b'0'
1705177851248152700,b'0'
1705177851248152700,b'0'
1705177851249152600,b'0'
1705177851249152600,b'0'
1705177851249152600,b'0'
1705177851250152700,b'0'
1705177851250152700,b'0'
1705177851251152500,b'0'
1705177851251152500,b'0'
1705177851252152400,b'0'
1705177851252152400,b'0'
1705177851252152400,b'0'
1705177851253152400,b'0'
1705177851253152400,b'0'
1705177851254152500,b'0'
1705177851254152500,b'0'
1705177851254152500,b'0'
1705177851255152400,b'0'
1705177851255152400,b'0'
1705177851256152500,b'0'
1705177851256152500,b'0'
1705177851256152500,b'0'
1705177851257152500,b'0'
1705177851257152500,b'0'
1705177851258152400,b'0'
1705177851258152400,b'0'
1705177851258152400,b'0'
1705177851259152400,b'0'
1705177851259152400,b'0'
1705177851260152500,b'0'
1705177851260152500,b'0'
1705177851260152500,b'0'
1705177851261152600,b'0'
1705177851261152600,b'0'
1705177851262152400,b'0'
1705177851262152400,b'0'
1705177851263152300,b'0'
1705177851263152300,b'0'
1705177851263152300,b'0'
1705177851264152500,b'0'
1705177851264152500,b'0'
1705177851265152600,b'0'
1705177851265152600,b'0'
1705177851266152200,b'0'
1705177851266152200,b'0'
1705177851266152200,b'0'
1705177851267152500,b'0'
1705177851267152500,b'0'
1705177851268152200,b'0'
1705177851268152200,b'0'
1705177851268152200,b'0'
1705177851269152400,b'0'
1705177851269152400,b'0'
1705177851270152200,b'0'
1705177851270152200,b'0'
1705177851270152200,b'0'
1705177851271167200,b'0'
1705177851271167200,b'0'
1705177851272152600,b'0'
1705177851272152600,b'0'
1705177851272152600,b'0'
1705177851273152500,b'0'
1705177851273152500,b'0'
1705177851274152500,b'0'
1705177851274152500,b'0'
1705177851274152500,b'0'
1705177851275152500,b'0'
1705177851275152500,b'0'
1705177851276152500,b'0'
1705177851276152500,b'0'
1705177851276152500,b'0'
1705177851277153000,b'0'
1705177851277153000,b'0'
1705177851278152600,b'0'
1705177851278152600,b'0'
1705177851279154700,b'0'
1705177851279154700,b'0'
1705177851279154700,b'0'
1705177851280153800,b'0'
1705177851280153800,b'0'
1705177851281168900,b'0'
1705177851281168900,b'0'
1705177851281168900,b'0'
1705177851282153700,b'0'
1705177851282153700,b'0'
1705177851283153900,b'0'
1705177851283153900,b'0'
1705177851283153900,b'0'
1705177851284153800,b'0'
1705177851284153800,b'0'
1705177851285153800,b'0'
1705177851285153800,b'0'
1705177851285153800,b'0'
1705177851286153600,b'0'
1705177851286153600,b'0'
1705177851287154000,b'0'
1705177851287154000,b'0'
1705177851287154000,b'0'
1705177851288153800,b'0'
1705177851288153800,b'0'
1705177851289153800,b'0'
1705177851289153800,b'0'
1705177851289153800,b'0'
1705177851290154000,b'0'
1705177851290154000,b'0'
1705177851291167400,b'0'
1705177851291167400,b'0'
1705177851292153900,b'0'
1705177851292153900,b'0'
1705177851292153900,b'0'
1705177851293155700,b'0'
1705177851293155700,b'0'
1705177851294153600,b'0'
1705177851294153600,b'0'
1705177851295153800,b'0'
1705177851295153800,b'0'
1705177851295153800,b'0'
1705177851296153800,b'0'
1705177851296153800,b'0'
1705177851297153800,b'0'
1705177851297153800,b'0'
1705177851297153800,b'0'
1705177851298153800,b'0'
1705177851298153800,b'0'
1705177851299153900,b'0'
1705177851299153900,b'0'
1705177851299153900,b'0'
1705177851300153900,b'0'
1705177851300153900,b'0'
1705177851301154100,b'0'
1705177851301154100,b'0'
1705177851301154100,b'0'
1705177851302155800,b'0'
1705177851302155800,b'0'
1705177851303153800,b'0'
1705177851303153800,b'0'
1705177851303153800,b'0'
1705177851304153700,b'0'
1705177851304153700,b'0'
1705177851305153700,b'0'
1705177851305153700,b'0'
1705177851305153700,b'0'
1705177851306153700,b'0'
1705177851306153700,b'0'
1705177851307153900,b'0'
1705177851307153900,b'0'
1705177851307153900,b'0'
1705177851308153700,b'0'
1705177851308153700,b'0'
1705177851309153900,b'0'
1705177851309153900,b'0'
1705177851310153800,b'0'
1705177851310153800,b'0'
1705177851311152700,b'0'
1705177851311152700,b'0'
1705177851311152700,b'0'
1705177851312152400,b'0'
1705177851312152400,b'0'
1705177851313152400,b'0'
1705177851313152400,b'0'
1705177851313152400,b'0'
1705177851314152500,b'0'
1705177851314152500,b'0'
1705177851316623700,b'0'
1705177851317152100,b'0'
1705177851317152100,b'0'
1705177851318151000,b'0'
1705177851318151000,b'0'
1705177851318151000,b'0'
1705177851319150900,b'0'
1705177851319150900,b'0'
1705177851320150800,b'0'
1705177851320150800,b'0'
1705177851320150800,b'0'
1705177851321160900,b'0'
1705177851321160900,b'0'
1705177851322151500,b'0'
1705177851322151500,b'0'
1705177851322151500,b'0'
1705177851323152600,b'0'
1705177851323152600,b'0'
1705177851324152000,b'0'
1705177851324152000,b'0'
1705177851324152000,b'0'
1705177851325151100,b'0'
1705177851325151100,b'0'
1705177851326151200,b'0'
1705177851327152700,b'0'
1705177851327152700,b'0'
1705177851327152700,b'0'
1705177851328151300,b'0'
1705177851328151300,b'0'
1705177851329197100,b'0'
1705177851329197100,b'0'
1705177851329197100,b'0'
1705177851330195800,b'0'
1705177851330195800,b'0'
1705177851331162900,b'0'
1705177851331162900,b'0'
1705177851331162900,b'0'
1705177851332153500,b'0'
1705177851332153500,b'0'
1705177851333196500,b'0'
1705177851333196500,b'0'
1705177851333196500,b'0'
1705177851334196900,b'0'
1705177851334196900,b'0'
1705177851335196700,b'0'
1705177851335196700,b'0'
1705177851335196700,b'0'
1705177851336196900,b'0'
1705177851336196900,b'0'
1705177851337195800,b'0'
1705177851337195800,b'0'
1705177851337195800,b'0'
1705177851338196400,b'0'
1705177851338196400,b'0'
1705177851339200200,b'0'
1705177851339200200,b'0'
1705177851340154200,b'0'
1705177851340154200,b'0'
1705177851340154200,b'0'
1705177851341153800,b'0'
1705177851341153800,b'0'
1705177851341153800,b'0'
1705177851342196600,b'0'
1705177851342196600,b'0'
1705177851343196600,b'0'
1705177851343196600,b'0'
1705177851344195800,b'0'
1705177851344195800,b'0'
1705177851344195800,b'0'
1705177851345196200,b'0'
1705177851345196200,b'0'
1705177851346197100,b'0'
1705177851346197100,b'0'
1705177851346197100,b'0'
1705177851347203500,b'0'
1705177851347203500,b'0'
1705177851348202200,b'0'
1705177851348202200,b'0'
1705177851348202200,b'0'
1705177851349203900,b'0'
1705177851349203900,b'0'
1705177851349203900,b'0'
1705177851350196500,b'0'
1705177851350196500,b'0'
1705177851351166300,b'0'
1705177851351166300,b'0'
1705177851352153600,b'0'
1705177851352153600,b'0'
1705177851352153600,b'0'
1705177851353196000,b'0'
1705177851353196000,b'0'
1705177851353196000,b'0'
1705177851354195800,b'0'
1705177851354195800,b'0'
1705177851355199800,b'0'
1705177851355199800,b'0'
1705177851356152100,b'0'
1705177851356152100,b'0'
1705177851356152100,b'0'
1705177851357154200,b'0'
1705177851357154200,b'0'
1705177851358198700,b'0'
1705177851358198700,b'0'
1705177851358198700,b'0'
1705177851359203900,b'0'
1705177851359203900,b'0'
1705177851360196100,b'0'
1705177851360196100,b'0'
1705177851361154600,b'0'
1705177851361154600,b'0'
1705177851361154600,b'0'
1705177851362197600,b'0'
1705177851362197600,b'0'
1705177851363198100,b'0'
1705177851363198100,b'0'
1705177851363198100,b'0'
1705177851364197400,b'0'
1705177851364197400,b'0'
1705177851365196000,b'0'
1705177851365196000,b'0'
1705177851365196000,b'0'
1705177851366196200,b'0'
1705177851366196200,b'0'
1705177851367196400,b'0'
1705177851367196400,b'0'
1705177851367196400,b'0'
1705177851368195700,b'0'
1705177851368195700,b'0'
1705177851369197000,b'0'
1705177851369197000,b'0'
1705177851369197000,b'0'
1705177851370195800,b'0'
1705177851370195800,b'0'
1705177851371153300,b'0'
1705177851371153300,b'0'
1705177851371153300,b'0'
1705177851372154100,b'0'
1705177851372154100,b'0'
1705177851373154000,b'0'
1705177851373154000,b'0'
1705177851373154000,b'0'
1705177851374195700,b'0'
1705177851374195700,b'0'
1705177851375196000,b'0'
1705177851375196000,b'0'
1705177851375196000,b'0'
1705177851376195900,b'0'
1705177851376195900,b'0'
1705177851377198000,b'0'
1705177851377198000,b'0'
1705177851377198000,b'0'
1705177851378196800,b'0'
1705177851378196800,b'0'
1705177851379198600,b'0'
1705177851379198600,b'0'
1705177851379198600,b'0'
1705177851380196200,b'0'
1705177851380196200,b'0'
1705177851381154700,b'0'
1705177851381154700,b'0'
1705177851381154700,b'0'
1705177851382198000,b'0'
1705177851382198000,b'0'
1705177851383196100,b'0'
1705177851383196100,b'0'
1705177851383196100,b'0'
1705177851384196200,b'0'
1705177851384196200,b'0'
1705177851385198000,b'0'
1705177851385198000,b'0'
1705177851385198000,b'0'
1705177851386195900,b'0'
1705177851386195900,b'0'
1705177851387196000,b'0'
1705177851387196000,b'0'
1705177851387196000,b'0'
1705177851388196200,b'0'
1705177851388196200,b'0'
1705177851389222600,b'0'
1705177851389222600,b'0'
1705177851389222600,b'0'
1705177851390260200,b'0'
1705177851390260200,b'0'
1705177851391205000,b'0'
1705177851391205000,b'0'
1705177851392205300,b'0'
1705177851392205300,b'0'
1705177851392205300,b'0'
1705177851393247000,b'0'
1705177851393247000,b'0'
1705177851394247500,b'0'
1705177851394247500,b'0'
1705177851394247500,b'0'
1705177851395247400,b'0'
1705177851395247400,b'0'
1705177851396250400,b'0'
1705177851396250400,b'0'
1705177851396250400,b'0'
1705177851397247100,b'0'
1705177851397247100,b'0'
1705177851398250200,b'0'
1705177851398250200,b'0'
1705177851398250200,b'0'
1705177851399251900,b'0'
1705177851399251900,b'0'
1705177851400247200,b'0'
1705177851400247200,b'0'
1705177851401203500,b'0'
1705177851401203500,b'0'
1705177851401203500,b'0'
1705177851402204200,b'0'
1705177851402204200,b'0'
1705177851403203500,b'0'
1705177851403203500,b'0'
1705177851403203500,b'0'
1705177851404238900,b'0'
1705177851404238900,b'0'
1705177851405238300,b'0'
1705177851405238300,b'0'
1705177851405238300,b'0'
1705177851406204700,b'0'
1705177851407247700,b'0'
1705177851407247700,b'0'
1705177851408247100,b'0'
1705177851408247100,b'0'
1705177851408247100,b'0'
1705177851409247600,b'0'
1705177851409247600,b'0'
1705177851410247300,b'0'
1705177851410247300,b'0'
1705177851410247300,b'0'
1705177851411204300,b'0'
1705177851411204300,b'0'
1705177851412205100,b'0'
1705177851412205100,b'0'
1705177851412205100,b'0'
1705177851413251300,b'0'
1705177851413251300,b'0'
1705177851414250100,b'0'
1705177851414250100,b'0'
1705177851414250100,b'0'
1705177851415247200,b'0'
1705177851415247200,b'1'
1705177851416247800,b'0'
1705177851416247800,b'1'
1705177851416247800,b'1'
1705177851417247600,b'1'
1705177851417247600,b'1'
1705177851418247300,b'0'
1705177851418247300,b'0'
1705177851418247300,b'0'
1705177851419249500,b'0'
1705177851419249500,b'0'
1705177851420248500,b'0'
1705177851420248500,b'0'
1705177851421204200,b'0'
1705177851421204200,b'0'
1705177851421204200,b'0'
1705177851422249100,b'0'
1705177851422249100,b'0'
1705177851423204500,b'0'
1705177851423204500,b'0'
1705177851423204500,b'0'
1705177851424248000,b'0'
1705177851424248000,b'0'
1705177851425248200,b'0'
1705177851425248200,b'0'
1705177851425248200,b'0'
1705177851426247000,b'0'
1705177851426247000,b'0'
1705177851427247800,b'0'
1705177851427247800,b'0'
1705177851427247800,b'0'
1705177851428246900,b'0'
1705177851428246900,b'0'
1705177851429251100,b'0'
1705177851429251100,b'0'
1705177851429251100,b'0'
1705177851430250700,b'0'
1705177851430250700,b'0'
1705177851431204400,b'0'
1705177851431204400,b'0'
1705177851432204700,b'0'
1705177851432204700,b'0'
1705177851432204700,b'0'
1705177851433247200,b'0'
1705177851433247200,b'0'
1705177851434247200,b'0'
1705177851434247200,b'0'
1705177851434247200,b'0'
1705177851435247800,b'0'
1705177851435247800,b'0'
1705177851436203900,b'0'
1705177851436203900,b'0'
1705177851437204700,b'0'
1705177851437204700,b'0'
1705177851438369200,b'0'
1705177851438891500,b'0'
1705177851439403800,b'0'
1705177851439403800,b'0'
1705177851440402100,b'0'
1705177851440402100,b'1'
1705177851440402100,b'1'
1705177851441402500,b'1'
1705177851441402500,b'1'
1705177851442402400,b'1'
1705177851442402400,b'1'
1705177851442402400,b'1'
1705177851443402400,b'1'
1705177851443402400,b'1'
1705177851444402400,b'1'
1705177851444402400,b'1'
1705177851444402400,b'0'
1705177851445402300,b'0'
1705177851445402300,b'0'
1705177851446402300,b'0'
1705177851446402300,b'0'
1705177851446402300,b'0'
1705177851447402400,b'0'
1705177851447402400,b'0'
1705177851448402300,b'0'
1705177851448402300,b'0'
1705177851448402300,b'0'
1705177851449402200,b'0'
