time,value
1705330675785728500,"send_rep_3_p_5_s_00100101100010010110"
1705330676421275800,"send_rep_3_p_5_s_01000001011001000110000101101101"
1705330677068167100,"send_rep_3_p_5_s_100"
1705330677612881800,"send_rep_3_p_5_s_111"
1705330678174581100,"send_rep_3_p_6_s_00100101100010010110"
1705330678804690900,"send_rep_3_p_6_s_01000001011001000110000101101101"
1705330679439730100,"send_rep_3_p_6_s_100"
1705330679984946800,"send_rep_3_p_6_s_111"
1705330680550305700,"send_rep_3_p_7_s_00100101100010010110"
1705330681156626800,"send_rep_3_p_7_s_01000001011001000110000101101101"
1705330681758037800,"send_rep_3_p_7_s_100"
1705330682299143900,"send_rep_3_p_7_s_111"
1705330682856178900,"send_rep_3_p_8_s_00100101100010010110"
1705330683659320400,"send_rep_3_p_8_s_01000001011001000110000101101101"
1705330684575598700,"send_rep_3_p_8_s_100"
1705330685146243100,"send_rep_3_p_8_s_111"
1705330685731848800,"send_rep_3_p_9_s_00100101100010010110"
1705330686538969600,"send_rep_3_p_9_s_01000001011001000110000101101101"
1705330687456113400,"send_rep_3_p_9_s_100"
1705330688029068300,"send_rep_3_p_9_s_111"
1705330688615697400,"send_rep_3_p_10_s_00100101100010010110"
1705330689238105800,"send_rep_3_p_10_s_01000001011001000110000101101101"
1705330689872709500,"send_rep_3_p_10_s_100"
1705330690409188000,"send_rep_3_p_10_s_111"
1705330690962506600,"send_rep_3_p_11_s_00100101100010010110"
1705330691555903700,"send_rep_3_p_11_s_01000001011001000110000101101101"
1705330692137969800,"send_rep_3_p_11_s_100"
1705330692674433900,"send_rep_3_p_11_s_111"
1705330693231974400,"send_rep_3_p_12_s_00100101100010010110"
1705330693837938700,"send_rep_3_p_12_s_01000001011001000110000101101101"
1705330694439747900,"send_rep_3_p_12_s_100"
1705330694985025500,"send_rep_3_p_12_s_111"
1705330695549357900,"send_rep_3_p_13_s_00100101100010010110"
1705330696078132700,"send_rep_3_p_13_s_01000001011001000110000101101101"
1705330696578498100,"send_rep_3_p_13_s_100"
1705330697081698600,"send_rep_3_p_13_s_111"
1705330697602122000,"send_rep_3_p_14_s_00100101100010010110"
1705330698146685500,"send_rep_3_p_14_s_01000001011001000110000101101101"
