time,value
1705330787911807500,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_1"
1705330788026120700,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_1"
1705330788574980400,"rec_dec_4_bin_100_p_1"
1705330788607982300,"rec_dec_4_bin_100_p_1"
1705330789151642400,"rec_dec_7_bin_111_p_1"
1705330789185597600,"rec_dec_7_bin_111_p_1"
1705330789815638900,"rec_dec_153750_bin_00100101100010010110_p_2"
1705330789909640500,"rec_dec_153750_bin_00100101100010010110_p_2"
1705330790618639900,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_2"
1705330790757681500,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_2"
1705330791314640400,"rec_dec_4_bin_100_p_2"
1705330791343639200,"rec_dec_4_bin_100_p_2"
1705330791879640100,"rec_dec_7_bin_111_p_2"
1705330791908640100,"rec_dec_7_bin_111_p_2"
1705330792527642700,"rec_dec_153750_bin_00100101100010010110_p_3"
1705330792609640300,"rec_dec_153750_bin_00100101100010010110_p_5"
1705330793285639100,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705330793403638600,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705330793952638900,"rec_dec_4_bin_100_p_3"
1705330793981638500,"rec_dec_4_bin_100_p_3"
1705330794526640800,"rec_dec_7_bin_111_p_3"
1705330794554639900,"rec_dec_7_bin_111_p_3"
1705330797680642700,"rec_dec_153750_bin_00100101100010010110_p_5"
1705330797762640800,"rec_dec_153750_bin_00100101100010010110_p_3"
1705330798442090900,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705330798557156800,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_3"
1705330799106102900,"rec_dec_4_bin_100_p_2"
1705330799139091900,"rec_dec_4_bin_100_p_5"
1705330799680092600,"rec_dec_7_bin_111_p_2"
1705330799712093600,"rec_dec_7_bin_111_p_5"
1705330800327097700,"rec_dec_153750_bin_00100101100010010110_p_6"
1705330800405092700,"rec_dec_153750_bin_00100101100010010110_p_6"
1705330801068093200,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_6"
1705330801179100700,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_6"
1705330801724093100,"rec_dec_4_bin_100_p_6"
1705330801756092100,"rec_dec_4_bin_100_p_6"
1705330802932107000,"rec_dec_153750_bin_00100101100010010110_p_1"
1705330802994092300,"rec_dec_153750_bin_00100101100010010110_p_7"
1705330803633091800,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_7"
1705330803719095200,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_7"
1705330804251093000,"rec_dec_4_bin_100_p_1"
1705330804276097100,"rec_dec_4_bin_100_p_1"
1705330804817157000,"rec_dec_7_bin_111_p_1"
1705330804841091400,"rec_dec_7_bin_111_p_1"
