time,value
1705346759359105500,rec_dec_7_bin_111_p_3
1705346762684864000,rec_dec_153750_bin_00100101100010010110_p_5
1705346762849261900,rec_dec_153750_bin_00100101100010010110_p_5
1705346763525094000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346763644053700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346763762055000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346764327374700,rec_dec_4_bin_100_p_2
1705346764356376100,rec_dec_4_bin_100_p_5
1705346764913666800,rec_dec_7_bin_111_p_5
1705346764941665200,rec_dec_7_bin_111_p_5
1705346765589569500,rec_dec_153750_bin_00100101100010010110_p_6
1705346765663567700,rec_dec_153750_bin_00100101100010010110_p_6
1705346765740565200,rec_dec_153750_bin_00100101100010010110_p_6
1705346766408566500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705346766519566800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705346766629605600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705346767219866500,rec_dec_4_bin_100_p_6
1705346767247865400,rec_dec_4_bin_100_p_6
1705346768440471800,rec_dec_153750_bin_00100101100010010110_p_7
1705346768501470500,rec_dec_153750_bin_00100101100010010110_p_7
1705346768567469700,rec_dec_153750_bin_00100101100010010110_p_7
1705346769202298700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705346769292284400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705346769378281600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705346770513077800,rec_dec_7_bin_111_p_1
1705346770542079400,rec_dec_7_bin_111_p_1
1705346779263885300,rec_dec_153750_bin_00100101100010010110_p_10
1705346779336870000,rec_dec_153750_bin_00100101100010010110_p_10
1705346779411252900,rec_dec_153750_bin_00100101100010010110_p_10
1705346780074831100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705346780181535900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705346780292116700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705346780865599500,rec_dec_4_bin_100_p_10
1705346780888973400,rec_dec_4_bin_100_p_10
1705346781422117800,rec_dec_7_bin_111_p_10
1705346781447223100,rec_dec_7_bin_111_p_10
1705346781472193700,rec_dec_7_bin_111_p_10
1705346782044694300,rec_dec_153750_bin_00100101100010010110_p_11
1705346782098400300,rec_dec_153750_bin_00100101100010010110_p_11
1705346782151675400,rec_dec_153750_bin_00100101100010010110_p_11
1705346782770325200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705346782843744100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705346784678552700,rec_dec_153750_bin_00100101100010010110_p_11
1705346784744820900,rec_dec_153750_bin_00100101100010010110_p_11
1705346784805298200,rec_dec_153750_bin_00100101100010010110_p_11
1705346785441034900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705346785531117700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705346785616789800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705346819891302000,rec_dec_153750_bin_00100101100010010110_p_1
1705346819973247000,rec_dec_153750_bin_00100101100010010110_p_1
1705346820051783100,rec_dec_153750_bin_00100101100010010110_p_1
1705346820764269600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705346820992959200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705346822254997900,rec_dec_7_bin_111_p_1
1705346822284255800,rec_dec_7_bin_111_p_1
1705346822934785000,rec_dec_153750_bin_00100101100010010110_p_2
